,Unnamed: 0.1,Cluster Name,Keyword,page,Unnamed: 0,clicks,impressions,ctr,position,Cluster,query
512,512,Travel,apex gaiters,https://bookonboard.com/best-waterproof-gaiters-for-hiking/,420728522,0,783,0.0,31584.60667,Travel,63
513,513,Travel,aquarium ship,https://bookonboard.com/web-stories/top-10-best-weekend-getaways-from-los-angeles-copy/,499490644,0,1732,0.0,10350.24761,Travel,108
514,514,Travel,arab holidays 2022,https://bookonboard.com/dubai-travel-guide/,21287377,0,33,0.0,2060.5,Travel,13
515,515,Travel,arc'teryx atom lt review,https://bookonboard.com/arc-teryx-atom-lt-review/,1937083,0,11,0.0,571.5,Travel,4
516,516,Travel,are dog backpacks safe,https://bookonboard.com/are-dog-carrier-backpacks-safe/,1062541,0,4,0.0,204.5,Travel,2
517,517,Travel,are dog backpacks safe,https://bookonboard.com/can-i-carry-my-dog-in-a-backpack/,1112538,0,2,0.0,159.0,Travel,2
518,518,Travel,are makeup allowed in hand luggage,https://bookonboard.com/can-you-bring-makeup-on-a-plane/#What_kinds_of_makeup_can_you_bring_on_a_plane,19106924,0,29,0.0,1436.0,Travel,24
519,519,Travel,are makeup allowed in hand luggage,https://bookonboard.com/can-you-bring-makeup-on-a-plane/#Can_you_bring_makeup_on_a_plane,19106895,0,29,0.0,1436.0,Travel,24
520,520,Travel,are private jets faster than commercial,https://bookonboard.com/fastest-private-jet/,1435776474,0,1741,0.0,105180.8369,Travel,72
521,521,Travel,are yeti coolers smell proof,https://bookonboard.com/best-camping-coolers/,61344960,0,120,0.0,5544.0,Travel,28
522,522,Travel,are you allowed to sleep in your car,https://bookonboard.com/can-you-legally-sleep-in-your-car-complete-guide/,379814318,0,410,0.0,22735.68333,Travel,52
523,523,Travel,armenian things,https://bookonboard.com/things-to-do-in-armenia/,46246187,0,55,0.0,3236.0,Travel,6
524,524,Travel,artcenter manatee,https://bookonboard.com/web-stories/best-things-to-do-in-fort-myers-in-2022/,29149571,0,46,0.0,2382.833333,Travel,30
525,525,Travel,atlantis dubai new years eve 2021,https://bookonboard.com/top-10-places-in-dubai/,286149214,0,367,0.0,14964.11237,Travel,36
526,526,Travel,attractions in palermo,https://bookonboard.com/the-dark-side-of-palermo-unusual-tourist-attractions-in-the-sicilian-capital/,558822514,0,535,0.0,20448.75,Travel,20
527,527,Travel,augusta riverwalk,https://bookonboard.com/web-stories/best-things-to-do-in-augusta-on-this-weekend/,664988146,6,2710,0.6890272377,23493.69628,Travel,91
528,528,Travel,average temperature of a campfire,https://bookonboard.com/how-hot-is-a-campfire/,9056018,0,20,0.0,482.8333333,Travel,6
529,529,Travel,avoiding ticks while hiking,https://bookonboard.com/how-to-avoid-ticks-while-hiking/,28257880,0,58,0.0,1860.533333,Travel,6
530,530,Travel,b&b amish country ohio,https://bookonboard.com/web-stories/top-10-exciting-things-to-do-in-columbus-ohio-copy/,441079126,1,936,1.0,50202.38557,Travel,273
531,531,Travel,backpack and carry on southwest,https://bookonboard.com/southwest-airlines-carry-on-size/#Southwest_Airline8217s_Carry-On_Luggage_Size_and_Weight_Limit,522974085,0,819,0.0,4446.258333,Travel,64
532,532,Travel,backpack laptop bag women's,https://bookonboard.com/best-womens-hiking-backpack/,519028030,0,932,0.0,19371.92659,Travel,188
533,533,Travel,backpacker's pantry lasagna,https://bookonboard.com/backpackers-pantry-review/,6411553,0,44,0.0,1471.833333,Travel,12
534,534,Travel,backpacking sleeping bags,https://bookonboard.com/best-backpacking-sleeping-bag/#4_Western_Mountaineering_AlpinLite_20,4565055,0,14,0.0,718.5,Travel,8
535,535,Travel,backpacking solar charger reviews,https://bookonboard.com/best-portable-solar-charger/#1_BigBlue_3_28W_Solar_Charger,22069132,0,31,0.0,2157.0,Travel,23
536,536,Travel,backpacking solar charger reviews,https://bookonboard.com/best-portable-solar-charger/#2_BEARTWO_10000mAh_Ultra-Compact,22069163,0,31,0.0,2157.0,Travel,23
537,537,Travel,backpacking solar charger reviews,https://bookonboard.com/best-portable-solar-charger/#3_Hiluckey_Solar_Charger_25000mAh,8756585,0,13,0.0,899.0,Travel,10
538,538,Travel,badlands hydration bladder,https://bookonboard.com/best-hydration-bladder/#1_Source_Outdoor_Widepac_Hydration_System_Reservoir,6818972,0,15,0.0,1146.0,Travel,7
539,539,Travel,badlands hydration bladder,https://bookonboard.com/best-hydration-bladder/#2_CamelBak_Classic_Hydration_Pack,6818987,0,15,0.0,1146.0,Travel,7
540,540,Travel,badlands hydration bladder,https://bookonboard.com/best-hydration-bladder/#3_Gregory_3D_Hydro_3L_Reservoir,2314555,0,6,0.0,416.0,Travel,4
541,541,Travel,bangkok famous for what,https://bookonboard.com/things-to-do-in-bangkok-2/,29403331,0,31,0.0,1126.4,Travel,8
542,542,Travel,basic economy,https://bookonboard.com/united-economy-vs-basic-economy/#Related_Posts,688664035,0,694,0.0,6500.766667,Travel,284
543,543,Travel,battery blenders,https://bookonboard.com/best-portable-blender/#2_Hamilton_Beach_Personal_Blender,31750669,0,44,0.0,2328.0,Travel,21
544,544,Travel,battery powered heated vest reviews,https://bookonboard.com/heated-vests/#1_ORORO_Women8217s_Heated_Vest,17555641,0,34,0.0,1722.0,Travel,19
545,545,Travel,battery powered heated vest reviews,https://bookonboard.com/heated-vests/#2_DOACE_Upgraded_Heated_Vest_for_Women_Men,17555673,0,34,0.0,1722.0,Travel,19
546,546,Travel,battery powered heated vest reviews,https://bookonboard.com/heated-vests/#3_LEADNOVO_Heated_Vest_for_Men_and_Women,8966312,0,18,0.0,898.0,Travel,13
547,547,Travel,beaches in north carolina with boardwalks,https://bookonboard.com/north-carolina-beaches/,105532029,0,166,0.0,10086.6,Travel,30
548,548,Travel,beautiful country in the world 2023,https://bookonboard.com/web-stories/10-most-beautiful-country-of-the-world-should-visit-in-2023/,1112630124,11,3644,3.779884135,26911.12138,Travel,247
549,549,Travel,best 10x25 binoculars,https://bookonboard.com/best-compact-binoculars/,8043588610,12,37811,6.922060463,823260.3007,Travel,652
550,550,Travel,best battery backup for cpap,https://bookonboard.com/cpap-power-supply-for-camping/,3366334,0,8,0.0,610.5,Travel,5
551,551,Travel,best bear spray for grizzlies,https://bookonboard.com/best-bear-spray/,2298635,0,3,0.0,88.0,Travel,3
552,552,Travel,best blackout cover for pack n play,https://bookonboard.com/blackout-tent-for-full-size-crib/,1581685,0,6,0.0,197.0,Travel,5
553,553,Travel,best breathable adventure hat,https://bookonboard.com/hiking-hat-for-women/,1377515,0,5,0.0,201.0,Travel,3
554,554,Travel,best budget monocular,https://bookonboard.com/best-monocular/#Buyers_Guide,248765,0,1,0.0,10.0,Travel,1
555,555,Travel,best budget monocular,https://bookonboard.com/best-monocular/#Gosky_Titan_1221550_High_Power_Prism_Monocular_Telescope,5527999,0,14,0.0,820.0,Travel,10
556,556,Travel,best camping gas fire pit,https://bookonboard.com/portable-propane-fire-pit-for-camping/,21970688,0,32,0.0,1823.5,Travel,22
557,557,Travel,best carry-on under seat luggage,https://bookonboard.com/best-underseat-luggage/#1_Delsey_Paris_Rolling_Under_Seat_Tote_Bag,14847326,0,25,0.0,1465.0,Travel,13
558,558,Travel,best carry-on under seat luggage,https://bookonboard.com/best-underseat-luggage/#2_Travelon_Wheeled_Underseat_Carry-On_With_Back-Up_Bag,14847351,0,25,0.0,1465.0,Travel,13
559,559,Travel,best cheap electric grill,https://bookonboard.com/best-electric-grill/#1_George_Foreman_GIO2000BK_IndoorOutdoor_Electric_Grill,30807410,0,91,0.0,4241.933333,Travel,33
560,560,Travel,best cheap electric grill,https://bookonboard.com/best-electric-grill/#2_Weber_55020001_Q_2400_Electric_Grill,30807483,0,91,0.0,4241.933333,Travel,33
561,561,Travel,best cheap electric grill,https://bookonboard.com/best-electric-grill/#3_Philips_Kitchen_Appliances_HD637194_smokeless_indoor_grill,14562878,0,41,0.0,2293.0,Travel,22
562,562,Travel,best cheapest places to retire,https://bookonboard.com/web-stories/cheapest-places-to-retire-in-the-u-s-in-2022/,11554255,0,21,0.0,1254.0,Travel,10
563,563,Travel,best christmas locations in usa,https://bookonboard.com/christmas-vacations-2020-in-the-usa/,318261281,0,867,0.0,51107.46667,Travel,60
564,564,Travel,best cities in southern california,https://bookonboard.com/web-stories/places-to-live-in-southern-california/,320274368,4,1224,1.694444444,15692.60833,Travel,88
565,565,Travel,best compact binoculars,https://bookonboard.com/best-compact-binoculars/#What_are_Compact_Binoculars,32668469,0,77,0.0,4646.666667,Travel,27
566,566,Travel,best compact binoculars,https://bookonboard.com/best-compact-binoculars/#1_Adorrgon_1221542_Powerful_Binoculars,30768815,0,74,0.0,4401.666667,Travel,24
567,567,Travel,best compact binoculars,https://bookonboard.com/best-compact-binoculars/#2_Occer_1221525_Compact_Binoculars,12829513,0,29,0.0,1857.0,Travel,16
568,568,Travel,best compass for hiking with clinometer,https://bookonboard.com/best-compass-for-hiking/,3509845,0,12,0.0,419.0,Travel,5
569,569,Travel,best electric outdoor grill,https://bookonboard.com/best-electric-grill/,4536718121,5,20408,4.333333333,536309.7216,Travel,637
570,570,Travel,best friend bucket list,https://bookonboard.com/amazing-adventures-to-put-on-your-bucket-list-with-your-best-friend/,504175253,4,2043,1.777777778,47696.03294,Travel,68
571,571,Travel,best hawaii tour packages,https://bookonboard.com/hawaii-tour-packages/#BookOnBoards_Hawaii_Tour_Guide,274617,0,1,0.0,89.0,Travel,1
572,572,Travel,best hawaii tour packages,https://bookonboard.com/hawaii-tour-packages/#What_is_there_to_see_in_Hawaii,274618,0,1,0.0,89.0,Travel,1
573,573,Travel,best hawaii tour packages,https://bookonboard.com/hawaii-tour-packages/#Yatracom_Best_of_Hawaii,274619,0,1,0.0,89.0,Travel,1
574,574,Travel,best hawaii tour packages,https://bookonboard.com/hawaii-tour-packages/,48482120,0,68,0.0,4471.333333,Travel,19
575,575,Travel,best heated vest,https://bookonboard.com/heated-vests/,3538042173,9,10825,6.933333333,409164.6728,Travel,300
576,576,Travel,best hiking microspikes,https://bookonboard.com/micro-spikes-for-hiking/,5934378,0,6,0.0,461.0,Travel,6
577,577,Travel,best month to visit turkey,https://bookonboard.com/turkey-travel-guide/,11037030,0,19,0.0,782.1666667,Travel,9
578,578,Travel,best national park west coast,https://bookonboard.com/national-park-west-coast/,191112497,0,412,0.0,10180.46468,Travel,27
579,579,Travel,best place in switzerland,https://bookonboard.com/web-stories/top-10-most-visited-amazing-places-to-visit-in-switzerland/,122922651,0,218,0.0,1269.616667,Travel,36
580,580,Travel,best place to hike in sedona,https://bookonboard.com/best-places-to-hike-in-sedona-arizona/,12576721,0,17,0.0,996.0,Travel,11
581,581,Travel,best places in massachusetts to live,https://bookonboard.com/web-stories/top-12-best-places-to-live-on-the-east-coast-in-2022-copy/,17285324,0,55,0.0,2609.590909,Travel,15
582,582,Travel,best places to live in the east,https://bookonboard.com/web-stories/best-places-to-live-on-the-east-coast-in-2022/,10462926,0,26,0.0,1549.0,Travel,5
583,583,Travel,best places to travel 2022,https://bookonboard.com/web-stories/best-places-to-travel-in-united-states-in-july/,3929409,0,6,0.0,225.0,Travel,4
584,584,Travel,best places to travel from september through october,https://bookonboard.com/places-to-travel-in-september-and-october/,19708058,0,29,0.0,1991.0,Travel,8
585,585,Travel,best places to visit in hong kong,https://bookonboard.com/hong-kong-visit/,47000642,0,62,0.0,3426.666667,Travel,15
586,586,Travel,best smallest air conditioner,https://bookonboard.com/smallest-air-conditioner-for-camper/,197602093,0,386,0.0,11676.81919,Travel,48
587,587,Travel,best snake gaiters,https://bookonboard.com/snake-gaiters-for-hiking/,1595357148,7,4047,2.958333333,108762.7043,Travel,230
588,588,Travel,best things to do in greece,https://bookonboard.com/things-to-do-in-greece/,51022080,0,59,0.0,2995.666667,Travel,11
589,589,Travel,best time to visit magnolia plantation,https://bookonboard.com/things-to-do-in-charleston/,27994064,0,23,0.0,1576.5,Travel,9
590,590,Travel,best train rides in usa,https://bookonboard.com/web-stories/top-10-routes-to-travel-in-usa-by-train/,331695868,3,546,1.833333333,6090.368205,Travel,78
591,591,Travel,best uk vineyards,https://bookonboard.com/best-vineyards-to-visit-in-britain/,1904315,0,3,0.0,279.0,Travel,2
592,592,Travel,best under the seat luggage,https://bookonboard.com/best-underseat-luggage/#3_Samsonite_Upright_Wheeled_Carry-On_Underseater,10820742,0,13,0.0,818.0,Travel,7
593,593,Travel,best way to clean hydro flask lid,https://bookonboard.com/how-to-clean-hydro-flask/,13440776,0,16,0.0,1171.0,Travel,12
594,594,Travel,big agnes fly creek hv ul2,https://bookonboard.com/big-agnes-fly-creek-ul2-review/,8583783,0,26,0.0,1321.5,Travel,11
595,595,Travel,black cowboy hat outfit,https://bookonboard.com/can-you-wear-a-black-cowboy-hat-with-brown-boots/,723033,0,2,0.0,121.0,Travel,1
596,596,Travel,bow tent for boat,https://bookonboard.com/tent-for-center-console-boat/,3451,1,1,1.0,44.0,Travel,1
597,597,Travel,bringing makeup in carry on,https://bookonboard.com/can-you-bring-makeup-on-a-plane/,5950719014,7,10859,4.257575758,368131.3118,Travel,807
598,598,Travel,buy dog a seat on plane,https://bookonboard.com/can-i-buy-an-airline-seat-for-my-dog/,19229503,0,36,0.0,1671.0,Travel,15
599,599,Travel,camping in a ford explorer,https://bookonboard.com/tent-for-ford-explorer/,3035268,0,4,0.0,138.0,Travel,4
600,600,Travel,can i gate check a collapsible wagon american airlines,https://bookonboard.com/united-carry-on-size/#United_Airlines_Carryon_and_Personal_Item_Dimensions_and_Weight_Policy,318970791,0,301,0.0,6634.583333,Travel,127
601,601,Travel,can i gate check a collapsible wagon american airlines,https://bookonboard.com/united-carry-on-size/#Checked_Luggage_Dimension_and_Weight_Policy,277190820,0,234,0.0,6415.833333,Travel,124
602,602,Travel,can i put rooftop tents on my rav4,https://bookonboard.com/best-roof-top-tent-for-rav4/,409315,0,1,0.0,52.0,Travel,1
603,603,Travel,can i wear a bum bag on easyjet,https://bookonboard.com/easyjet-baggage-allowance/,28211458340,14,66457,9.033333333,1773775.419,Travel,2481
604,604,Travel,can mres go bad,https://bookonboard.com/how-long-do-mres-last/,144313473,0,173,0.0,4950.5,Travel,34
605,605,Travel,can you air condition a tent,https://bookonboard.com/how-to-air-condition-a-tent/,26699940,0,42,0.0,1913.0,Travel,10
606,606,Travel,can you bring crampons on a plane,https://bookonboard.com/can-you-bring-microspikes-on-a-plane/,8211040,0,10,0.0,135.0,Travel,4
607,607,Travel,can you fly with a temporary license 2022,https://bookonboard.com/can-you-fly-with-a-temporary-paper-license/#How_To_Replace_A_Lost_Or_Stolen_Colorado_ID,1832447,0,6,0.0,23.0,Travel,2
608,608,Travel,can you fly with a temporary license 2022,https://bookonboard.com/can-you-fly-with-a-temporary-paper-license/#What_Is_The_Requirement_Of_Colorado_Id_Identification,3665391,0,11,0.0,49.0,Travel,2
609,609,Travel,can you fly with a temporary license 2022,https://bookonboard.com/can-you-fly-with-a-temporary-paper-license/#What_Makes_You_Think_That_Mailing_A_License_Is_Safer_Than_Handing_It_To_Me,3665399,0,11,0.0,49.0,Travel,2
610,610,Travel,can you fly with a temporary paper license 2022,https://bookonboard.com/can-you-fly-with-a-temporary-paper-license/,5761446796,122,30316,32.30110474,127267.1598,Travel,388
611,611,Travel,can you pick your seats on sun country,https://bookonboard.com/sun-country-baggage-fees/#Sun_Country_Airlines_Checked_BaggagenbspAllowancenbsp,50275510,0,42,0.0,866.0,Travel,30
612,612,Travel,can you sleep in a jeep renegade,https://bookonboard.com/tent-for-jeep-renegade/,25640813,0,34,0.0,1136.666667,Travel,15
613,613,Travel,cathay pacific cabin luggage,https://bookonboard.com/cathay-pacific-airlines/#Cathay_Pacific_additional_baggage_fees,541853,0,1,0.0,11.0,Travel,1
614,614,Travel,cathay pacific cabin luggage,https://bookonboard.com/cathay-pacific-airlines/#FAQs_about_Cathay_Pacific_Baggage_Policy,541854,0,1,0.0,11.0,Travel,1
615,615,Travel,cheapest places to travel in europe 2020,https://bookonboard.com/best-places-to-travel-on-a-budget-in-europe/,550767,0,1,0.0,50.0,Travel,1
616,616,Travel,cheapest prawning in singapore,https://bookonboard.com/singapore-travel-guide/,44362596,0,73,0.0,3177.616667,Travel,9
617,617,Travel,closest white water rafting to breckenridge,https://bookonboard.com/web-stories/places-to-see-fall-foliage-in-the-u-s-in-2022/,190508434,1,532,1.0,16308.9226,Travel,99
618,618,Travel,colombo things to do,https://bookonboard.com/things-to-do-in-colombo/#gangaramaya-temple,3251949,0,3,0.0,246.0,Travel,2
619,619,Travel,colombo things to do,https://bookonboard.com/things-to-do-in-colombo/#Wrapping_Upnbsp,3251946,0,3,0.0,246.0,Travel,2
620,620,Travel,colombo things to do,https://bookonboard.com/things-to-do-in-colombo/#National_Museum_of_Sri_Lankanbsp,3251943,0,3,0.0,246.0,Travel,2
621,621,Travel,colorado getaways,https://bookonboard.com/web-stories/10-cheap-colorado-vacation-spots-for-weekend-getaways/,3790086242,61,10907,13.71533838,180383.2076,Travel,341
622,622,Travel,curacao carnival,https://bookonboard.com/web-stories/11-best-places-to-visit-in-the-caribbean-bookonboard-com/,205516537,1,563,1.0,25249.9384,Travel,136
623,623,Travel,daytona beach,https://bookonboard.com/web-stories/11-best-things-to-do-in-daytona-beach/,1060747234,12,17335,1.405621931,25397.64605,Travel,305
624,624,Travel,denali 1 vs denali 2,https://bookonboard.com/north-face-denali-vs-denali-2/,39130252,16,94,10.53333333,581.1,Travel,11
625,625,Travel,denali 2 vs denali,https://bookonboard.com/north-face-denali-vs-denali-2/#North_Face_Denali_Vs_Denali_2_Which_IS_The_Best_For_You,11801211,0,19,0.0,34.0,Travel,6
626,626,Travel,denali 2 vs denali,https://bookonboard.com/north-face-denali-vs-denali-2/#Ease_Of_Use,11801199,0,19,0.0,34.0,Travel,6
627,627,Travel,denali 2 vs denali,https://bookonboard.com/north-face-denali-vs-denali-2/#Comfort,11801175,0,19,0.0,34.0,Travel,6
628,628,Travel,denali 2 vs denali,https://bookonboard.com/north-face-denali-vs-denali-2/#Durability,11801187,0,19,0.0,34.0,Travel,6
629,629,Travel,distance between trees for hammock,https://bookonboard.com/how-to-hang-a-hammock/,262239660,0,413,0.0,33695.83333,Travel,26
630,630,Travel,do i need a passport for the bahamas,https://bookonboard.com/do-you-need-a-passport-to-go-to-the-bahamas/,21404685,0,39,0.0,2809.7,Travel,11
631,631,Travel,do ryanair weigh 10kg bag,https://bookonboard.com/ryanair-carry-on/#FAQs_About_Ryanair_Baggage_Policy,51987638,0,66,0.0,838.3333333,Travel,19
632,632,Travel,do ryanair weigh 10kg bag,https://bookonboard.com/ryanair-carry-on/#Ryanair_Baggage_Allowance_Summery_chart,54120101,0,65,0.0,857.3333333,Travel,20
633,633,Travel,do ryanair weigh 10kg bag,https://bookonboard.com/ryanair-carry-on/#Ryanair_Carry-On_Baggage_Allowance,32942381,0,41,0.0,300.6666667,Travel,11
634,634,Travel,do you have to pay for baggage twice on connecting flights spirit,https://bookonboard.com/spirit-airlines-baggage-fees-policy/#Spirit_Airlines_Pet_Carry_Policynbsp,2637289,0,4,0.0,23.0,Travel,1
635,635,Travel,do you have to pay for baggage twice on connecting flights spirit,https://bookonboard.com/spirit-airlines-baggage-fees-policy/#Spirit_Airlines_checked_bag_restrictionsnbsp,2637293,0,4,0.0,23.0,Travel,1
636,636,Travel,do you have to pay for baggage twice on connecting flights spirit,https://bookonboard.com/spirit-airlines-baggage-fees-policy/#Spirit_AirlinesnbspPersonalnbspItems_Policynbsp,3309124,0,5,0.0,100.0,Travel,2
637,637,Travel,do you have to pay for checked bags twice on a round trip spirit?,https://bookonboard.com/spirit-airlines-baggage-fees-policy/,57146458848,47,92219,18.27285296,3080674.081,Travel,2544
638,638,Travel,dog beach tent,https://bookonboard.com/best-dog-tent-for-the-beach/,1358486,0,2,0.0,116.0,Travel,2
639,639,Travel,dog fence for rv camping,https://bookonboard.com/best-dog-fences-for-camping/,1643710,0,3,0.0,102.5,Travel,2
640,640,Travel,dryer sheets to keep mice out of camper,https://bookonboard.com/how-to-keep-mice-out-of-camper/,681101,0,1,0.0,43.0,Travel,1
641,641,Travel,dubai new things,https://bookonboard.com/top-10-places-in-dubai/#Top_10_places_in_Dubai_to_relish_your_New_Years_Eve,4152136,0,4,0.0,195.0,Travel,3
642,642,Travel,dubai new things,https://bookonboard.com/top-10-places-in-dubai/#Are_you_still_wondering_where_to_go_in_Dubai_during_new_year,4152132,0,4,0.0,195.0,Travel,3
643,643,Travel,engel 65,https://bookonboard.com/engel-cooler-review/,35484648,0,67,0.0,2088.166667,Travel,11
644,644,Travel,entebbe best beaches,https://bookonboard.com/things-to-do-in-entebbe/#List_of_things_to_do_in_Entebbe,2895093,0,6,0.0,54.25,Travel,2
645,645,Travel,entebbe best beaches,https://bookonboard.com/things-to-do-in-entebbe/#Frequently_Asked_Questions_about_Entebbe,739313,0,2,0.0,25.0,Travel,1
646,646,Travel,entebbe best beaches,https://bookonboard.com/things-to-do-in-entebbe/#Some_Facts_About_Entebbe,2895096,0,6,0.0,54.25,Travel,2
647,647,Travel,entebbe sailing club,https://bookonboard.com/things-to-do-in-entebbe/,1386566501,4,1901,3.5,37095.70068,Travel,55
648,648,Travel,fairbanks alaska northern lights,https://bookonboard.com/web-stories/top-10-amazing-places-to-see-the-northern-lights-2023/,491384666,1,961,0.1,8079.222253,Travel,161
649,649,Travel,farpoint 70,https://bookonboard.com/osprey-farpoint-70-review/,7181994,0,10,0.0,388.0,Travel,4
650,650,Travel,fear of turbulence,https://bookonboard.com/travel-questions/,8985036,0,11,0.0,916.0,Travel,5
651,651,Travel,findahole,https://bookonboard.com/ways-to-find-a-hole-in-an-air-mattress/,752354,0,1,0.0,62.0,Travel,1
652,652,Travel,fun things to do in pakistan,https://bookonboard.com/things-to-do-in-pakistan/#Top_20_Things_to_do_in_Pakistan,772253,0,1,0.0,57.0,Travel,1
653,653,Travel,fun things to do in pakistan,https://bookonboard.com/things-to-do-in-pakistan/#BookOnBoards_Guide_to_Pakistan,772252,0,1,0.0,57.0,Travel,1
654,654,Travel,fun things to do in pakistan,https://bookonboard.com/things-to-do-in-pakistan/,48404194,0,85,0.0,2711.8,Travel,7
655,655,Travel,geld zuruck von online casino,https://bookonboard.com/,8576949,0,8,0.0,83.0,Travel,6
656,656,Travel,getting around usa,https://bookonboard.com/travel-in-the-usa-by-train/#Travel_in_the_USA_by_Train_8211_Best_Scenic_Rail_Routes_in_the_US,774887,0,1,0.0,99.0,Travel,1
657,657,Travel,getting around usa,https://bookonboard.com/travel-in-the-usa-by-train/#The_Coast_Starlight,774886,0,1,0.0,99.0,Travel,1
658,658,Travel,getting around usa,https://bookonboard.com/travel-in-the-usa-by-train/#List_of_top_10_train_routes_in_the_USA,774885,0,1,0.0,99.0,Travel,1
659,659,Travel,ginnie springs,https://bookonboard.com/web-stories/12-best-natural-springs-in-florida-to-visit-on-this-weekend/,1962160940,53,32952,2.644783811,42400.36262,Travel,472
660,660,Travel,hathisingh na dera,https://bookonboard.com/things-to-do-in-delhi/,6029801,0,6,0.0,180.0,Travel,4
661,661,Travel,hidden travel costs,https://bookonboard.com/hidden-travel-cost/,10592296,0,16,0.0,537.5,Travel,1
662,662,Travel,high sierra swerve backpack,https://bookonboard.com/high-sierra-swerve-backpack-review/,2449023,0,4,0.0,125.5,Travel,2
663,663,Travel,how long to hike 4 miles,https://bookonboard.com/how-long-does-it-take-to-hike-10-miles/,2519124,0,3,0.0,146.0,Travel,3
664,664,Travel,how to become a travel content creator,https://bookonboard.com/how-to-become-a-travel-content-creator/,2598492,0,3,0.0,69.0,Travel,1
665,665,Travel,how to carry water bottle while walking,https://bookonboard.com/how-to-attach-water-bottle-to-backpack-4-best-ways/,871002,0,1,0.0,80.0,Travel,1
666,666,Travel,how to carry water bottle while walking,https://bookonboard.com/how-to-carry-water-bottle-while-walking/,9277513,0,16,0.0,305.1,Travel,3
667,667,Travel,how to dry shoes quickly,https://bookonboard.com/how-to-dry-shoes/,873128,0,1,0.0,63.0,Travel,1
668,668,Travel,how to heat a tent without electricity,https://bookonboard.com/how-to-heat-a-tent-without-electricity/,3502736,0,6,0.0,301.5,Travel,2
669,669,Travel,how to insulate a tent,https://bookonboard.com/how-to-insulate-a-tent/,2627559,0,4,0.0,226.0,Travel,2
670,670,Travel,how to measure luggage,https://bookonboard.com/how-to-measure-luggage/#What_happens_you_are_over_the_limits,5571860919,4,22393,0.9306184012,42257.21979,Travel,195
671,671,Travel,hydro flask tumbler review,https://bookonboard.com/hydro-flask-vs-yeti-water-tumbler-review/#Yeti_Rambler_Its_Features,3696698,0,5,0.0,42.0,Travel,1
672,672,Travel,hydro flask tumbler review,https://bookonboard.com/hydro-flask-vs-yeti-water-tumbler-review/#Hydro_Flask_Its_Features,3696690,0,5,0.0,42.0,Travel,1
673,673,Travel,hydro flask tumbler review,https://bookonboard.com/hydro-flask-vs-yeti-water-tumbler-review/#Hydro_Flask_Vs_Yeti,3696694,0,5,0.0,42.0,Travel,1
674,674,Travel,hydro flask tumbler review,https://bookonboard.com/hydro-flask-vs-yeti-water-tumbler-review/,4089246768,9,6099,3.735714286,127621.3284,Travel,213
675,675,Travel,intex dakota k2 vs excursion pro,https://bookonboard.com/best-inflatable-kayak/,2361541109,2,7114,1.5,210317.9416,Travel,417
676,676,Travel,jamaican stingray,https://bookonboard.com/web-stories/best-places-to-visit-in-the-caribbean/,594223777,1,1397,1.0,73411.91585,Travel,344
677,677,Travel,japan most famous landmarks,https://bookonboard.com/landmarks-japan/,3854485457,1,11198,1.0,190050.1421,Travel,137
678,678,Travel,jerico tavern,https://bookonboard.com/things-to-do-in-oxford/,20554735,0,18,0.0,1172.5,Travel,7
679,679,Travel,kate winslet now and then,https://bookonboard.com/leonardo-dicaprio-kate-winslet-now-and-then-pictures/,346761560,1,484,0.5,13345.0,Travel,20
680,680,Travel,keeping kosher while traveling,https://bookonboard.com/how-do-you-keep-kosher-when-traveling/,182020500,0,211,0.0,10198.0,Travel,10
681,681,Travel,kelty grand mesa 2 footprint,https://bookonboard.com/kelty-redwing-44-review/,2857818,0,3,0.0,168.0,Travel,2
682,682,Travel,khajjiar snowfall 2020,https://bookonboard.com/snowfall-near-delhi/#What_are_the_best_fun_activities_to_do_in_the_snow_near_Delhi,3312796,0,3,0.0,109.0,Travel,3
683,683,Travel,khajjiar snowfall 2020,https://bookonboard.com/snowfall-near-delhi/#Places_to_visit_to_witness_snowfall_near_Delhi_and_all_you_must_know_about_your_trip,3312793,0,3,0.0,109.0,Travel,3
684,684,Travel,khajjiar snowfall 2020,https://bookonboard.com/snowfall-near-delhi/#What_are_the_best_offbeat_holiday_destinations_to_view_snow_near_Delhi_for_families,3312799,0,3,0.0,109.0,Travel,3
685,685,Travel,looe new years eve,https://bookonboard.com/new-year-in-uk/,971630,0,1,0.0,67.0,Travel,1
686,686,Travel,lrimauix rv awning lights 12v...,https://bookonboard.com/awning-lights-for-camping/,3889142,0,4,0.0,36.0,Travel,1
687,687,Travel,lucky8 bonus sans dépôt,https://bookonboard.com/lucky8-casino-codes-bonus/,973616,0,1,0.0,65.0,Travel,1
688,688,Travel,lucky8 casino bonus gratuit,https://bookonboard.com/lucky8-review-codes-bonus-tours-gratuits-et-plus/,2920854,0,3,0.0,275.0,Travel,3
689,689,Travel,makarov hostel tretyakovka,https://bookonboard.com/things-to-do-in-moscow/#Some_FAQs_about_Moscow,3141737,0,3,0.0,250.0,Travel,3
690,690,Travel,maomonides,https://bookonboard.com/web-stories/things-to-do-in-brooklyn-this-weekend/,100144108,0,233,0.0,908.6262626,Travel,10
691,691,Travel,mount everest tent,https://bookonboard.com/tents-for-mount-everest/,2120953,0,3,0.0,101.0,Travel,2
